MAG-7 | Heat (Factory New)|Restricted|MAG-7|0.09|0.24|62.00
StatTrak™ MAG-7 | Heat (Factory New)|Restricted|MAG-7|0.09|0.24|62.00
AWP | Worm God (Factory New)|Restricted|AWP|0.17|0.09|33.00
StatTrak™ AWP | Worm God (Factory New)|Restricted|AWP|0.17|0.09|33.00
Sawed-Off | Origami (Factory New)|Mil-Spec|Sawed-Off|0.08|0.71|131.00
StatTrak™ Sawed-Off | Origami (Factory New)|Mil-Spec|Sawed-Off|0.08|0.71|131.00
P250 | Valence (Factory New)|Mil-Spec|P250|0.08|0.07|28.00
StatTrak™ P250 | Valence (Factory New)|Mil-Spec|P250|0.08|0.07|28.00
Desert Eagle | Bronze Deco (Factory New)|Mil-Spec|Desert Eagle|0.10|0.65|51.00
StatTrak™ Desert Eagle | Bronze Deco (Factory New)|Mil-Spec|Desert Eagle|0.10|0.65|51.00
MP7 | Armor Core (Factory New)|Mil-Spec|MP7|0.21|0.13|30.00
StatTrak™ MP7 | Armor Core (Factory New)|Mil-Spec|MP7|0.21|0.13|30.00
AK-47 | Elite Build (Factory New)|Mil-Spec|AK-47|0.11|0.09|33.00
StatTrak™ AK-47 | Elite Build (Factory New)|Mil-Spec|AK-47|0.11|0.09|33.00
AWP | Hyper Beast (Factory New)|Covert|AWP|0.55|0.32|66.00
StatTrak™ AWP | Hyper Beast (Factory New)|Covert|AWP|0.55|0.32|66.00
AK-47 | Aquamarine Revenge (Factory New)|Covert|AK-47|0.17|0.06|31.00
StatTrak™ AK-47 | Aquamarine Revenge (Factory New)|Covert|AK-47|0.17|0.06|31.00
SG 553 | Cyrex (Factory New)|Classified|SG 553|0.01|0.67|89.00
StatTrak™ SG 553 | Cyrex (Factory New)|Classified|SG 553|0.01|0.67|89.00
MP7 | Nemesis (Factory New)|Classified|MP7|0.08|0.12|52.00
StatTrak™ MP7 | Nemesis (Factory New)|Classified|MP7|0.08|0.12|52.00
CZ75-Auto | Yellow Jacket (Factory New)|Classified|CZ75-Auto|0.10|0.11|63.00
StatTrak™ CZ75-Auto | Yellow Jacket (Factory New)|Classified|CZ75-Auto|0.10|0.11|63.00
P2000 | Handgun (Factory New)|Restricted|P2000|0.08|0.10|62.00
StatTrak™ P2000 | Handgun (Factory New)|Restricted|P2000|0.08|0.10|62.00
MP9 | Ruby Poison Dart (Factory New)|Restricted|MP9|0.94|0.29|31.00
StatTrak™ MP9 | Ruby Poison Dart (Factory New)|Restricted|MP9|0.94|0.29|31.00
M4A4 | Evil Daimyo (Factory New)|Restricted|M4A4|0.00|0.00|10.00
StatTrak™ M4A4 | Evil Daimyo (Factory New)|Restricted|M4A4|0.00|0.00|10.00
FAMAS | Neural Net (Factory New)|Restricted|FAMAS|0.58|0.08|24.00
StatTrak™ FAMAS | Neural Net (Factory New)|Restricted|FAMAS|0.58|0.08|24.00
USP-S | Torque (Factory New)|Mil-Spec|USP-S|0.10|0.10|67.00
StatTrak™ USP-S | Torque (Factory New)|Mil-Spec|USP-S|0.10|0.10|67.00
UMP-45 | Riot (Factory New)|Mil-Spec|UMP-45|0.09|0.11|84.00
StatTrak™ UMP-45 | Riot (Factory New)|Mil-Spec|UMP-45|0.09|0.11|84.00
P90 | Elite Build (Factory New)|Mil-Spec|P90|0.00|0.00|15.00
StatTrak™ P90 | Elite Build (Factory New)|Mil-Spec|P90|0.00|0.00|15.00
Nova | Ranger (Factory New)|Mil-Spec|Nova|0.08|0.13|15.00
StatTrak™ Nova | Ranger (Factory New)|Mil-Spec|Nova|0.08|0.13|15.00
Glock-18 | Bunsen Burner (Factory New)|Mil-Spec|Glock-18|0.19|0.12|73.00
StatTrak™ Glock-18 | Bunsen Burner (Factory New)|Mil-Spec|Glock-18|0.19|0.12|73.00
Galil AR | Rocket Pop (Factory New)|Mil-Spec|Galil AR|0.58|0.38|105.00
StatTrak™ Galil AR | Rocket Pop (Factory New)|Mil-Spec|Galil AR|0.58|0.38|105.00
SCAR-20 | Army Sheen (Factory New)|Consumer Grade|SCAR-20|0.10|0.36|44.00
CZ75-Auto | Army Sheen (Factory New)|Consumer Grade|CZ75-Auto|0.31|0.23|30.00
M249 | Impact Drill (Factory New)|Consumer Grade|M249|0.09|0.92|91.00
MAG-7 | Seabird (Factory New)|Consumer Grade|MAG-7|0.50|0.25|89.00
Desert Eagle | Night (Factory New)|Industrial Grade|Desert Eagle|0.58|0.04|55.00
Galil AR | Urban Rubble (Factory New)|Industrial Grade|Galil AR|0.21|0.14|56.00
USP-S | Para Green (Factory New)|Industrial Grade|USP-S|0.09|0.11|82.00
MAC-10 | Fade (Factory New)|Mil-Spec|MAC-10|0.10|0.11|62.00
P250 | Whiteout (Factory New)|Mil-Spec|P250|0.14|0.09|255.00
MP7 | Full Stop (Factory New)|Mil-Spec|MP7|0.05|0.40|53.00
Five-SeveN | Nitro (Factory New)|Mil-Spec|Five-SeveN|0.13|0.10|92.00
CZ75-Auto | Emerald (Factory New)|Mil-Spec|CZ75-Auto|0.40|0.93|42.00
SG 553 | Bulldozer (Factory New)|Restricted|SG 553|0.19|0.12|73.00
Dual Berettas | Duelist (Factory New)|Restricted|Dual Berettas|0.08|0.12|16.00
Glock-18 | Twilight Galaxy (Factory New)|Classified|Glock-18|0.10|0.11|63.00
M4A1-S | Hot Rod (Factory New)|Classified|M4A1-S|0.00|0.88|42.00
MP7 | Asterion (Factory New)|Consumer Grade|MP7|0.67|0.56|82.00
AUG | Daedalus (Factory New)|Consumer Grade|AUG|0.19|0.12|75.00
Dual Berettas | Moon in Libra (Factory New)|Consumer Grade|Dual Berettas|0.64|0.68|22.00
Nova | Moon in Libra (Factory New)|Consumer Grade|Nova|0.64|0.61|90.00
Tec-9 | Hades (Factory New)|Industrial Grade|Tec-9|0.11|0.10|144.00
P2000 | Pathfinder (Factory New)|Industrial Grade|P2000|0.10|0.11|46.00
AWP | Sun in Leo (Factory New)|Industrial Grade|AWP|0.63|0.61|74.00
M249 | Shipping Forecast (Factory New)|Industrial Grade|M249|0.61|0.39|76.00
UMP-45 | Minotaur's Labyrinth (Factory New)|Mil-Spec|UMP-45|0.10|0.11|64.00
MP9 | Pandora's Box (Factory New)|Mil-Spec|MP9|0.02|0.11|61.00
G3SG1 | Chronos (Factory New)|Restricted|G3SG1|0.10|0.09|58.00
M4A1-S | Icarus Fell (Factory New)|Restricted|M4A1-S|0.62|0.53|74.00
M4A4 | Poseidon (Factory New)|Classified|M4A4|0.10|0.11|89.00
AWP | Medusa (Factory New)|Covert|AWP|0.58|0.29|14.00
PP-Bizon | Bamboo Print (Factory New)|Consumer Grade|PP-Bizon|0.09|0.25|53.00
Sawed-Off | Bamboo Shadow (Factory New)|Consumer Grade|Sawed-Off|0.61|0.06|47.00
Tec-9 | Bamboo Forest (Factory New)|Consumer Grade|Tec-9|0.07|0.40|52.00
G3SG1 | Orange Kimono (Factory New)|Consumer Grade|G3SG1|0.08|0.09|68.00
P250 | Mint Kimono (Factory New)|Consumer Grade|P250|0.10|0.11|64.00
P250 | Crimson Kimono (Factory New)|Industrial Grade|P250|0.03|0.23|64.00
Desert Eagle | Midnight Storm (Factory New)|Industrial Grade|Desert Eagle|0.46|0.40|45.00
Galil AR | Aqua Terrace (Factory New)|Mil-Spec|Galil AR|0.17|0.07|15.00
MAG-7 | Counter Terrace (Factory New)|Mil-Spec|MAG-7|0.08|0.11|54.00
Tec-9 | Terrace (Factory New)|Mil-Spec|Tec-9|0.14|0.90|255.00
Five-SeveN | Neon Kimono (Factory New)|Restricted|Five-SeveN|0.14|0.23|141.00
Desert Eagle | Sunset Storm 壱 (Factory New)|Restricted|Desert Eagle|0.00|0.73|51.00
Desert Eagle | Sunset Storm 弐 (Factory New)|Restricted|Desert Eagle|0.00|0.73|51.00
M4A4 | Daybreak (Factory New)|Restricted|M4A4|0.10|0.11|65.00
AK-47 | Hydroponic (Factory New)|Classified|AK-47|0.11|0.18|49.00
AUG | Akihabara Accept (Factory New)|Covert|AUG|0.11|0.08|38.00
★ Falchion Knife | Vanilla (Factory New)|Covert|Falchion Knife|0.58|0.09|22.00
★ StatTrak™ Falchion Knife | Vanilla (Factory New)|Covert|Falchion Knife|0.58|0.09|22.00
★ Falchion Knife | Blue Steel (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Blue Steel (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Boreal Forest (Factory New)|Covert|Falchion Knife|0.37|0.38|133.00
★ StatTrak™ Falchion Knife | Boreal Forest (Factory New)|Covert|Falchion Knife|0.37|0.38|133.00
★ Falchion Knife | Case Hardened (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Case Hardened (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Crimson Web (Factory New)|Covert|Falchion Knife|0.01|0.72|172.00
★ StatTrak™ Falchion Knife | Crimson Web (Factory New)|Covert|Falchion Knife|0.01|0.72|172.00
★ Falchion Knife | Fade (Factory New)|Covert|Falchion Knife|0.09|0.17|90.00
★ StatTrak™ Falchion Knife | Fade (Factory New)|Covert|Falchion Knife|0.09|0.17|90.00
★ Falchion Knife | Forest DDPAT (Factory New)|Covert|Falchion Knife|0.09|0.24|95.00
★ StatTrak™ Falchion Knife | Forest DDPAT (Factory New)|Covert|Falchion Knife|0.09|0.24|95.00
★ Falchion Knife | Night (Factory New)|Covert|Falchion Knife|0.57|0.11|81.00
★ StatTrak™ Falchion Knife | Night (Factory New)|Covert|Falchion Knife|0.57|0.11|81.00
★ Falchion Knife | Safari Mesh (Factory New)|Covert|Falchion Knife|0.16|0.25|150.00
★ StatTrak™ Falchion Knife | Safari Mesh (Factory New)|Covert|Falchion Knife|0.16|0.25|150.00
★ Falchion Knife | Scorched (Factory New)|Covert|Falchion Knife|0.92|0.05|43.00
★ StatTrak™ Falchion Knife | Scorched (Factory New)|Covert|Falchion Knife|0.92|0.05|43.00
★ Falchion Knife | Slaughter (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Slaughter (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Stained (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Stained (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Urban Masked (Factory New)|Covert|Falchion Knife|0.28|0.04|205.00
★ StatTrak™ Falchion Knife | Urban Masked (Factory New)|Covert|Falchion Knife|0.28|0.04|205.00
Dual Berettas | Dualing Dragons (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|9.00
StatTrak™ Dual Berettas | Dualing Dragons (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|9.00
FAMAS | Survivor Z (Factory New)|Mil-Spec|FAMAS|0.19|0.12|77.00
StatTrak™ FAMAS | Survivor Z (Factory New)|Mil-Spec|FAMAS|0.19|0.12|77.00
Glock-18 | Wraiths (Factory New)|Mil-Spec|Glock-18|0.10|0.11|65.00
StatTrak™ Glock-18 | Wraiths (Factory New)|Mil-Spec|Glock-18|0.10|0.11|65.00
MAC-10 | Rangeen (Factory New)|Mil-Spec|MAC-10|0.08|0.10|116.00
StatTrak™ MAC-10 | Rangeen (Factory New)|Mil-Spec|MAC-10|0.08|0.10|116.00
MAG-7 | Cobalt Core (Factory New)|Mil-Spec|MAG-7|0.58|0.25|16.00
StatTrak™ MAG-7 | Cobalt Core (Factory New)|Mil-Spec|MAG-7|0.58|0.25|16.00
SCAR-20 | Green Marine (Factory New)|Mil-Spec|SCAR-20|0.17|0.08|13.00
StatTrak™ SCAR-20 | Green Marine (Factory New)|Mil-Spec|SCAR-20|0.17|0.08|13.00
XM1014 | Scumbria (Factory New)|Mil-Spec|XM1014|0.08|0.10|62.00
StatTrak™ XM1014 | Scumbria (Factory New)|Mil-Spec|XM1014|0.08|0.10|62.00
Galil AR | Stone Cold (Factory New)|Restricted|Galil AR|0.17|0.07|15.00
StatTrak™ Galil AR | Stone Cold (Factory New)|Restricted|Galil AR|0.17|0.07|15.00
M249 | Nebula Crusader (Factory New)|Restricted|M249|0.63|0.41|22.00
StatTrak™ M249 | Nebula Crusader (Factory New)|Restricted|M249|0.63|0.41|22.00
MP7 | Special Delivery (Factory New)|Restricted|MP7|0.08|0.12|16.00
StatTrak™ MP7 | Special Delivery (Factory New)|Restricted|MP7|0.08|0.12|16.00
P250 | Wingshot (Factory New)|Restricted|P250|0.08|0.11|55.00
StatTrak™ P250 | Wingshot (Factory New)|Restricted|P250|0.08|0.11|55.00
AK-47 | Frontside Misty (Factory New)|Classified|AK-47|0.08|0.13|15.00
StatTrak™ AK-47 | Frontside Misty (Factory New)|Classified|AK-47|0.08|0.13|15.00
G3SG1 | Flux (Factory New)|Classified|G3SG1|0.67|0.17|41.00
StatTrak™ G3SG1 | Flux (Factory New)|Classified|G3SG1|0.67|0.17|41.00
SSG 08 | Big Iron (Factory New)|Classified|SSG 08|0.17|0.07|14.00
StatTrak™ SSG 08 | Big Iron (Factory New)|Classified|SSG 08|0.17|0.07|14.00
M4A1-S | Golden Coil (Factory New)|Covert|M4A1-S|0.06|0.18|50.00
StatTrak™ M4A1-S | Golden Coil (Factory New)|Covert|M4A1-S|0.06|0.18|50.00
USP-S | Kill Confirmed (Factory New)|Covert|USP-S|0.02|0.38|26.00
StatTrak™ USP-S | Kill Confirmed (Factory New)|Covert|USP-S|0.02|0.38|26.00
★ Shadow Daggers | Vanilla (Factory New)|Covert|Shadow Daggers|0.50|0.21|14.00
★ StatTrak™ Shadow Daggers | Vanilla (Factory New)|Covert|Shadow Daggers|0.50|0.21|14.00
★ Shadow Daggers | Blue Steel (Factory New)|Covert|Shadow Daggers|0.50|0.06|255.00
★ StatTrak™ Shadow Daggers | Blue Steel (Factory New)|Covert|Shadow Daggers|0.50|0.06|255.00
★ Shadow Daggers | Boreal Forest (Factory New)|Covert|Shadow Daggers|0.17|0.11|109.00
★ StatTrak™ Shadow Daggers | Boreal Forest (Factory New)|Covert|Shadow Daggers|0.17|0.11|109.00
★ Shadow Daggers | Case Hardened (Factory New)|Covert|Shadow Daggers|0.17|0.02|255.00
★ StatTrak™ Shadow Daggers | Case Hardened (Factory New)|Covert|Shadow Daggers|0.17|0.02|255.00
★ Shadow Daggers | Crimson Web (Factory New)|Covert|Shadow Daggers|0.50|0.05|106.00
★ StatTrak™ Shadow Daggers | Crimson Web (Factory New)|Covert|Shadow Daggers|0.50|0.05|106.00
★ Shadow Daggers | Fade (Factory New)|Covert|Shadow Daggers|0.83|0.05|255.00
★ StatTrak™ Shadow Daggers | Fade (Factory New)|Covert|Shadow Daggers|0.83|0.05|255.00
★ Shadow Daggers | Forest DDPAT (Factory New)|Covert|Shadow Daggers|0.30|0.29|100.00
★ StatTrak™ Shadow Daggers | Forest DDPAT (Factory New)|Covert|Shadow Daggers|0.30|0.29|100.00
★ Shadow Daggers | Night (Factory New)|Covert|Shadow Daggers|0.55|0.25|93.00
★ StatTrak™ Shadow Daggers | Night (Factory New)|Covert|Shadow Daggers|0.55|0.25|93.00
★ Shadow Daggers | Safari Mesh (Factory New)|Covert|Shadow Daggers|0.21|0.15|105.00
★ StatTrak™ Shadow Daggers | Safari Mesh (Factory New)|Covert|Shadow Daggers|0.21|0.15|105.00
★ Shadow Daggers | Scorched (Factory New)|Covert|Shadow Daggers|0.58|0.03|69.00
★ StatTrak™ Shadow Daggers | Scorched (Factory New)|Covert|Shadow Daggers|0.58|0.03|69.00
★ Shadow Daggers | Slaughter (Factory New)|Covert|Shadow Daggers|0.83|0.02|255.00
★ StatTrak™ Shadow Daggers | Slaughter (Factory New)|Covert|Shadow Daggers|0.83|0.02|255.00
★ Shadow Daggers | Stained (Factory New)|Covert|Shadow Daggers|0.50|0.01|255.00
★ StatTrak™ Shadow Daggers | Stained (Factory New)|Covert|Shadow Daggers|0.50|0.01|255.00
★ Shadow Daggers | Urban Masked (Factory New)|Covert|Shadow Daggers|0.44|0.05|173.00
★ StatTrak™ Shadow Daggers | Urban Masked (Factory New)|Covert|Shadow Daggers|0.44|0.05|173.00
R8 Revolver | Fade (Factory New)|Covert|R8 Revolver|0.08|0.76|62.00
StatTrak™ R8 Revolver | Fade (Factory New)|Covert|R8 Revolver|0.08|0.76|62.00
M4A4 | Royal Paladin (Factory New)|Covert|M4A4|0.09|0.11|96.00
StatTrak™ M4A4 | Royal Paladin (Factory New)|Covert|M4A4|0.09|0.11|96.00
R8 Revolver | Crimson Web (Factory New)|Mil-Spec|R8 Revolver|0.01|0.79|145.00
StatTrak™ R8 Revolver | Crimson Web (Factory New)|Mil-Spec|R8 Revolver|0.01|0.79|145.00
AUG | Ricochet (Factory New)|Mil-Spec|AUG|0.12|0.09|43.00
StatTrak™ AUG | Ricochet (Factory New)|Mil-Spec|AUG|0.12|0.09|43.00
Desert Eagle | Corinthian (Factory New)|Mil-Spec|Desert Eagle|0.06|0.56|34.00
StatTrak™ Desert Eagle | Corinthian (Factory New)|Mil-Spec|Desert Eagle|0.06|0.56|34.00
P2000 | Imperial (Factory New)|Mil-Spec|P2000|0.99|0.69|58.00
StatTrak™ P2000 | Imperial (Factory New)|Mil-Spec|P2000|0.99|0.69|58.00
Sawed-Off | Yorick (Factory New)|Mil-Spec|Sawed-Off|0.12|0.65|48.00
StatTrak™ Sawed-Off | Yorick (Factory New)|Mil-Spec|Sawed-Off|0.12|0.65|48.00
SCAR-20 | Outbreak (Factory New)|Mil-Spec|SCAR-20|0.28|0.27|37.00
StatTrak™ SCAR-20 | Outbreak (Factory New)|Mil-Spec|SCAR-20|0.28|0.27|37.00
PP-Bizon | Fuel Rod (Factory New)|Restricted|PP-Bizon|0.25|0.33|6.00
StatTrak™ PP-Bizon | Fuel Rod (Factory New)|Restricted|PP-Bizon|0.25|0.33|6.00
Negev | Power Loader (Factory New)|Restricted|Negev|0.08|0.24|72.00
StatTrak™ Negev | Power Loader (Factory New)|Restricted|Negev|0.08|0.24|72.00
Five-SeveN | Retrobution (Factory New)|Restricted|Five-SeveN|0.17|0.13|255.00
StatTrak™ Five-SeveN | Retrobution (Factory New)|Restricted|Five-SeveN|0.17|0.13|255.00
SG 553 | Tiger Moth (Factory New)|Restricted|SG 553|0.03|0.62|32.00
StatTrak™ SG 553 | Tiger Moth (Factory New)|Restricted|SG 553|0.03|0.62|32.00
Tec-9 | Avalanche (Factory New)|Restricted|Tec-9|0.00|0.00|4.00
StatTrak™ Tec-9 | Avalanche (Factory New)|Restricted|Tec-9|0.00|0.00|4.00
XM1014 | Teclu Burner (Factory New)|Restricted|XM1014|0.08|0.10|62.00
StatTrak™ XM1014 | Teclu Burner (Factory New)|Restricted|XM1014|0.08|0.10|62.00
AK-47 | Point Disarray (Factory New)|Classified|AK-47|0.00|0.00|38.00
StatTrak™ AK-47 | Point Disarray (Factory New)|Classified|AK-47|0.00|0.00|38.00
P90 | Shapewood (Factory New)|Classified|P90|0.18|0.11|92.00
StatTrak™ P90 | Shapewood (Factory New)|Classified|P90|0.18|0.11|92.00
R8 Revolver | Amber Fade (Factory New)|Classified|R8 Revolver|0.22|0.40|42.00
Souvenir R8 Revolver | Amber Fade (Factory New)|Classified|R8 Revolver|0.22|0.40|42.00
R8 Revolver | Bone Mask (Factory New)|Consumer Grade|R8 Revolver|0.12|0.31|13.00
Souvenir R8 Revolver | Bone Mask (Factory New)|Consumer Grade|R8 Revolver|0.12|0.31|13.00
PP-Bizon | Photic Zone (Factory New)|Mil-Spec|PP-Bizon|0.48|0.53|79.00
StatTrak™ PP-Bizon | Photic Zone (Factory New)|Mil-Spec|PP-Bizon|0.48|0.53|79.00
Dual Berettas | Cartel (Factory New)|Mil-Spec|Dual Berettas|0.11|0.12|26.00
StatTrak™ Dual Berettas | Cartel (Factory New)|Mil-Spec|Dual Berettas|0.11|0.12|26.00
MAC-10 | Lapis Gator (Factory New)|Mil-Spec|MAC-10|0.09|0.11|84.00
StatTrak™ MAC-10 | Lapis Gator (Factory New)|Mil-Spec|MAC-10|0.09|0.11|84.00
SSG 08 | Necropos (Factory New)|Mil-Spec|SSG 08|0.17|0.07|15.00
StatTrak™ SSG 08 | Necropos (Factory New)|Mil-Spec|SSG 08|0.17|0.07|15.00
Tec-9 | Jambiya (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
StatTrak™ Tec-9 | Jambiya (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
USP-S | Lead Conduit (Factory New)|Mil-Spec|USP-S|0.17|0.07|15.00
StatTrak™ USP-S | Lead Conduit (Factory New)|Mil-Spec|USP-S|0.17|0.07|15.00
FAMAS | Valence (Factory New)|Restricted|FAMAS|0.44|0.12|25.00
StatTrak™ FAMAS | Valence (Factory New)|Restricted|FAMAS|0.44|0.12|25.00
Five-SeveN | Triumvirate (Factory New)|Restricted|Five-SeveN|0.10|0.11|66.00
StatTrak™ Five-SeveN | Triumvirate (Factory New)|Restricted|Five-SeveN|0.10|0.11|66.00
Glock-18 | Royal Legion (Factory New)|Restricted|Glock-18|0.21|0.16|44.00
StatTrak™ Glock-18 | Royal Legion (Factory New)|Restricted|Glock-18|0.21|0.16|44.00
MAG-7 | Praetorian (Factory New)|Restricted|MAG-7|0.67|0.12|8.00
StatTrak™ MAG-7 | Praetorian (Factory New)|Restricted|MAG-7|0.67|0.12|8.00
MP7 | Impire (Factory New)|Restricted|MP7|0.23|0.46|136.00
StatTrak™ MP7 | Impire (Factory New)|Restricted|MP7|0.23|0.46|136.00
AWP | Elite Build (Factory New)|Classified|AWP|0.17|0.07|14.00
StatTrak™ AWP | Elite Build (Factory New)|Classified|AWP|0.17|0.07|14.00
Desert Eagle | Kumicho Dragon (Factory New)|Classified|Desert Eagle|0.50|0.16|50.00
StatTrak™ Desert Eagle | Kumicho Dragon (Factory New)|Classified|Desert Eagle|0.50|0.16|50.00
Nova | Hyper Beast (Factory New)|Classified|Nova|0.75|0.12|17.00
StatTrak™ Nova | Hyper Beast (Factory New)|Classified|Nova|0.75|0.12|17.00
AK-47 | Fuel Injector (Factory New)|Covert|AK-47|0.14|0.11|56.00
StatTrak™ AK-47 | Fuel Injector (Factory New)|Covert|AK-47|0.14|0.11|56.00
M4A4 | The Battlestar (Factory New)|Covert|M4A4|0.00|0.00|9.00
StatTrak™ M4A4 | The Battlestar (Factory New)|Covert|M4A4|0.00|0.00|9.00
★ Bowie Knife | Vanilla (Factory New)|Covert|Bowie Knife|0.58|0.03|63.00
★ StatTrak™ Bowie Knife | Vanilla (Factory New)|Covert|Bowie Knife|0.58|0.03|63.00
★ Bowie Knife | Blue Steel (Factory New)|Covert|Bowie Knife|0.00|0.00|39.00
★ StatTrak™ Bowie Knife | Blue Steel (Factory New)|Covert|Bowie Knife|0.00|0.00|39.00
★ Bowie Knife | Boreal Forest (Factory New)|Covert|Bowie Knife|0.15|0.14|112.00
★ StatTrak™ Bowie Knife | Boreal Forest (Factory New)|Covert|Bowie Knife|0.15|0.14|112.00
★ Bowie Knife | Case Hardened (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ StatTrak™ Bowie Knife | Case Hardened (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ Bowie Knife | Crimson Web (Factory New)|Covert|Bowie Knife|0.00|0.56|149.00
★ StatTrak™ Bowie Knife | Crimson Web (Factory New)|Covert|Bowie Knife|0.00|0.56|149.00
★ Bowie Knife | Fade (Factory New)|Covert|Bowie Knife|0.42|0.05|44.00
★ StatTrak™ Bowie Knife | Fade (Factory New)|Covert|Bowie Knife|0.42|0.05|44.00
★ Bowie Knife | Forest DDPAT (Factory New)|Covert|Bowie Knife|0.29|0.31|105.00
★ StatTrak™ Bowie Knife | Forest DDPAT (Factory New)|Covert|Bowie Knife|0.29|0.31|105.00
★ Bowie Knife | Night (Factory New)|Covert|Bowie Knife|0.58|0.16|75.00
★ StatTrak™ Bowie Knife | Night (Factory New)|Covert|Bowie Knife|0.58|0.16|75.00
★ Bowie Knife | Safari Mesh (Factory New)|Covert|Bowie Knife|0.19|0.19|131.00
★ StatTrak™ Bowie Knife | Safari Mesh (Factory New)|Covert|Bowie Knife|0.19|0.19|131.00
★ Bowie Knife | Scorched (Factory New)|Covert|Bowie Knife|0.00|0.00|39.00
★ StatTrak™ Bowie Knife | Scorched (Factory New)|Covert|Bowie Knife|0.00|0.00|39.00
★ Bowie Knife | Slaughter (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ StatTrak™ Bowie Knife | Slaughter (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ Bowie Knife | Stained (Factory New)|Covert|Bowie Knife|0.42|0.05|44.00
★ StatTrak™ Bowie Knife | Stained (Factory New)|Covert|Bowie Knife|0.42|0.05|44.00
★ Bowie Knife | Urban Masked (Factory New)|Covert|Bowie Knife|0.48|0.06|178.00
★ StatTrak™ Bowie Knife | Urban Masked (Factory New)|Covert|Bowie Knife|0.48|0.06|178.00
AUG | Fleet Flock (Factory New)|Classified|AUG|0.11|0.14|22.00
StatTrak™ AUG | Fleet Flock (Factory New)|Classified|AUG|0.11|0.14|22.00
PP-Bizon | Judgement of Anubis (Factory New)|Covert|PP-Bizon|0.00|0.00|3.00
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New)|Covert|PP-Bizon|0.00|0.00|3.00
CZ75-Auto | Red Astor (Factory New)|Restricted|CZ75-Auto|0.39|0.12|25.00
StatTrak™ CZ75-Auto | Red Astor (Factory New)|Restricted|CZ75-Auto|0.39|0.12|25.00
Dual Berettas | Ventilators (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|14.00
StatTrak™ Dual Berettas | Ventilators (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|14.00
G3SG1 | Orange Crash (Factory New)|Mil-Spec|G3SG1|0.07|0.82|255.00
StatTrak™ G3SG1 | Orange Crash (Factory New)|Mil-Spec|G3SG1|0.07|0.82|255.00
Galil AR | Firefight (Factory New)|Restricted|Galil AR|0.42|0.12|17.00
StatTrak™ Galil AR | Firefight (Factory New)|Restricted|Galil AR|0.42|0.12|17.00
M249 | Spectre (Factory New)|Mil-Spec|M249|0.56|0.03|92.00
StatTrak™ M249 | Spectre (Factory New)|Mil-Spec|M249|0.56|0.03|92.00
M4A1-S | Chantico's Fire (Factory New)|Covert|M4A1-S|0.17|0.35|255.00
StatTrak™ M4A1-S | Chantico's Fire (Factory New)|Covert|M4A1-S|0.17|0.35|255.00
MP9 | Bioleak (Factory New)|Mil-Spec|MP9|0.15|0.74|46.00
StatTrak™ MP9 | Bioleak (Factory New)|Mil-Spec|MP9|0.15|0.74|46.00
P2000 | Oceanic (Factory New)|Mil-Spec|P2000|0.70|0.15|61.00
StatTrak™ P2000 | Oceanic (Factory New)|Mil-Spec|P2000|0.70|0.15|61.00
SG 553 | Atlas (Factory New)|Mil-Spec|SG 553|0.22|0.25|12.00
StatTrak™ SG 553 | Atlas (Factory New)|Mil-Spec|SG 553|0.22|0.25|12.00
